"","x","y","c","z"
"809",5090.32023079697,-4366.63136594943,0,0
"810",5594.58448898425,-4379.42770422314,0,0
"811",9282.31867523733,-4384.26712357924,0,0
"812",13005.2242157842,-4365.37746253746,6,3
"813",11466.8683113852,-4387.95886814469,9,2
"814",4026.92639117164,-4400.28284221648,0,0
"815",12262.6368314314,-4374.91969609831,9,2
"816",11857.5086245949,-4379.16245600585,7,2
"817",3128.70963809844,-4388.19763776218,0,0
"818",10907.8565669549,-4409.32773428371,9,2
"819",4428.76704374812,-4436.6203323656,5,0
"820",5348.31791534764,-4438.99771368273,1,0
"821",5698.0677461996,-4435.66611588456,5,0
"822",8476.76499357771,-4457.63116292856,0,0
"823",1048.84549964564,-4449.1258681786,1,4
"824",8161.66019132332,-4444.02269866577,0,0
"825",8604.72531236126,-4446.92211581151,0,0
"826",7998.73968317359,-4458.29825612354,0,0
"827",9095.53261856138,-4441.63053097345,0,0
"828",4914.1799443316,-4457.84341382683,0,0
"829",9745.20913400275,-4459.44028747643,8,1
"830",10372.1319670808,-4461.24679683718,9,2
"831",2850.96328109098,-4462.5099124771,1,0
"832",7353.46987295305,-4484.15194011873,0,0
"833",3300.39705146036,-4502.87159944367,0,0
"834",5954.83300091275,-4494.79517257699,0,0
"835",12773.075481843,-4496.90396227976,5,3
"836",7217.10204932268,-4512.54866273011,0,0
"837",11523.0304638365,-4523.45852987421,9,2
"838",1761.8012567325,-4522.62033213645,13,4
"839",6377.52802425318,-4532.38830967169,0,0
"840",2160.07677738255,-4533.91814108191,1,4
"841",4667.58557059961,-4535.21152804642,0,0
"842",1527.94283139123,-4568.55140668255,13,4
"843",3020.76976450799,-4585.12125035043,0,0
"844",2673.16409151194,-4595.94167771883,0,0
"845",8958.31787279045,-4606.8708767689,5,0
"846",12504.307201048,-4606.07475334671,9,2
"847",875.449916092819,-4599.63046120016,13,4
"848",8133.25724624303,-4604.29224975077,0,0
"849",1030.08680778277,-4611.24709571663,13,4
"850",7737.27927848269,-4601.05004642115,0,0
"851",12274.8327928751,-4608.4011418132,3,2
"852",3712.86392212533,-4610.23247481917,0,0
"853",6594.73480905499,-4615.53201229071,0,0
"854",789.248144610184,-4603.15063560879,13,4
"855",5386.76629618504,-4617.03055400592,12,0
"856",9737.27729442432,-4635.88344222892,8,1
"857",4308.29065063282,-4639.49337490257,0,0
"858",9161.50453474971,-4620.63636819161,12,0
"859",6711.15380097332,-4613.8250964927,0,0
"860",10022.4681232978,-4595.15588635801,8,1
"861",3258.62265862639,-4655.70788195742,0,0
"862",4690.94962092078,-4651.41066915724,0,0
"863",1400.28657695605,-4631.99101651321,1,4
"864",10503.7172767842,-4660.1557896856,0,0
"865",11439.9042575952,-4660.36414206247,9,2
"866",4090.79937489441,-4671.37610519795,0,0
"867",7869.89597963483,-4685.83728347378,0,0
"868",3735.95170482952,-4693.14408559144,0,0
"869",9277.50773195876,-4693.20444737473,12,0
"870",463.196161116766,-4696.77242983859,12,4
"871",10673.2484120409,-4714.93330571665,8,2
"872",8658.98951578692,-4699.54057329859,0,0
"873",8795.68421052631,-4709.18223486645,0,0
"874",2944.23542869594,-4720.44692595417,0,0
"875",8071.62231201205,-4716.89145322559,0,0
"876",11142.1308248779,-4749.69081172492,9,2
"877",13656.6996411899,-4746.9974921872,6,3
"878",11393.0363326094,-4761.43881476885,5,2
"879",6947.48136543536,-4727.70733014512,5,0
"880",12685.3748589372,-4757.39772336981,7,3
"881",6671.79757130754,-4759.83609149958,12,0
"882",12162.6007632055,-4753.7184976903,9,2
"883",1455.58651010952,-4786.724831508,1,4
"884",10793.0180262502,-4802.81849144376,5,2
"885",3258.45158247747,-4807.01806050444,0,0
"886",9756.84820941647,-4809.13953826577,8,1
"887",9081.34861317384,-4802.74302572954,0,0
"888",5880.68628475852,-4829.81789671754,1,0
"889",10929.0249367706,-4845.15126236855,8,2
"890",6842.85258730651,-4838.29379115386,0,0
"891",5687.23538884788,-4832.35107025431,1,0
"892",7069.76555771921,-4845.14851485148,0,0
"893",6167.75634367455,-4819.37191927475,0,0
"894",8765.6596818599,-4834.11767105129,0,0
"895",9276.60128344265,-4849.86490822441,0,0
"896",10248.4748124963,-4837.00218508238,1,4
"897",4249.13852638405,-4834.26837967091,0,0
"898",11957.4593943565,-4864.74759119064,9,2
"899",10609.8085930033,-4861.93246989103,9,2
"900",12114.7479389747,-4864.0336397233,12,2
"901",1023.31014044582,-4854.66683846583,13,4
"902",3046.81109660024,-4844.69254749968,1,0
"903",7865.05995911878,-4867.80346733288,0,0
"904",8394.98372468004,-4872.10112869092,1,0
"905",10119.8429081467,-4870.22103213242,3,1
"906",842.57009684603,-4893.06230255321,2,4
"907",9393.68780599405,-4903.03065660032,8,1
"908",4584.75661943206,-4904.72060068876,0,0
"909",8583.0701883101,-4887.52119507622,0,0
"910",9172.86115956475,-4935.00635434837,8,1
"911",9650.69527882313,-4921.40557646254,8,1
"912",4041.87632565186,-4901.12451160195,5,0
"913",5699.33979612233,-4934.11633020188,0,0
"914",8195.40388886561,-4927.94996438,0,0
"915",3535.82451968041,-4894.46682521444,0,0
"916",13126.9829827367,-4913.0665518514,11,3
"917",4356.126633493,-4942.56880435288,0,0
"918",677.331622752167,-4945.22269179352,13,4
"919",11435.8605518679,-4935.04281639146,2,2
"920",6305.09107156937,-4947.55444581702,0,0
"921",5356.60880293814,-4949.99248249742,12,0
"922",213.604351392524,-4960.11417522753,0,4
"923",2768.65147561207,-4948.61726608465,0,0
"924",12374.4146386946,-4997.38172494173,15,2
"925",10335.2315930388,-4980.54190093708,6,2
"926",10894.3392759188,-4983.92332540989,8,2
"927",1207.14707156003,-4989.7007145177,12,4
"928",5059.9934769599,-4995.46828246559,0,0
"929",1619.64471330879,-5004.53487638085,1,4
"930",5871.02739135787,-4999.140834667,12,0
"931",11721.7653159964,-5009.52570305413,9,2
"932",2333.32964429803,-5022.11115223748,1,4
"933",4758.5139786864,-5013.32688277523,0,0
"934",8392.49332686241,-5039.31084688182,2,0
"935",4546.44597676186,-5051.36838961885,0,0
"936",7628.10034420832,-5065.34678988327,0,0
"937",3732.99300589391,-5057.86275049116,0,0
"938",6323.00348550954,-5099.72459599776,0,0
"939",8125.53948953255,-5116.6429022082,12,0
"940",11455.9506064431,-5065.29745897591,3,2
"941",5099.35839243499,-5128.50190943808,0,0
"942",8956.43584740977,-5116.17831288186,5,0
"943",9585.86236552511,-5115.95616657933,8,1
"944",1640.18270971635,-5144.72948098974,1,4
"945",3971.61843823453,-5120.00852050144,0,0
"946",12029.2766349517,-5111.77830845023,8,2
"947",5963.2005125528,-5139.95462958569,0,0
"948",7139.68881064967,-5151.38327508224,0,0
"949",4724.30512087341,-5164.53719781648,0,0
"950",8335.73856025479,-5158.91443023746,1,0
"951",4308.79391765273,-5153.41344969749,0,0
"952",2199.36281070746,-5191.57204315761,1,4
"953",4145.0833217351,-5178.38677800974,0,0
"954",7461.3438782824,-5179.97038509155,0,0
"955",8010.72662406155,-5189.95861512688,0,0
"956",11876.1451639685,-5195.25321710253,9,2
"957",10177.0635702557,-5221.9126202205,9,2
"958",3092.62631768628,-5230.7812866024,0,0
"959",3217.15218132243,-5214.2593728698,0,0
"960",11720.6903672463,-5214.52604145944,8,2
"961",6841.92759737493,-5218.46539674423,4,0
"962",12031.6431539749,-5240.45895623077,8,2
"963",4275.46718207637,-5251.46807615441,0,0
"964",5682.66251490659,-5220.31831632878,0,0
"965",11304.7536167481,-5245.65600158001,5,2
"966",5943.83399209486,-5245.84747733085,4,0
"967",2704.08976712726,-5263.91839791284,12,0
"968",10530.6761761627,-5228.97812726443,9,2
"969",8413.20220013402,-5256.58616260889,0,0
"970",4893.31502281502,-5254.89072189072,0,0
"971",9597.72912972309,-5262.33314009003,8,1
"972",9870.75760034621,-5254.65876879801,8,1
"973",3425.73138753459,-5267.68922124127,0,0
"974",7917.06607312559,-5279.24248486971,0,0
"975",2121.30551893012,-5265.1508130847,1,4
"976",4055.87744975189,-5293.61144804772,0,0
"977",8082.41174446611,-5290.47883931644,5,0
"978",804.070948469007,-5294.89085138163,0,4
"979",13793.7789690116,-5269.9905419298,13,3
"980",1120.08923186796,-5312.1199809554,1,4
"981",10297.4244855249,-5293.98782382598,9,2
"982",8154.21328943949,-5333.9813739929,5,0
"983",9093.85425966075,-5332.88831143987,8,1
"984",444.980843141965,-5297.05750060053,0,4
"985",5550.5369000943,-5340.31783215048,0,0
"986",4877.65165233137,-5345.22861023087,0,0
"987",5060.38163978218,-5358.77165313881,0,0
"988",1614.13368859154,-5340.90404138628,1,4
"989",8600.62732947349,-5351.96752306857,0,0
"990",3728.36037143247,-5373.58971732896,0,0
"991",11593.8599594868,-5375.84746792708,9,2
"992",7877.09503138382,-5391.00727400716,0,0
"993",11238.4210702341,-5392.2254180602,9,2
"994",8315.63626504157,-5375.57790631617,0,0
"995",9511.05043432482,-5386.73208739142,0,1
"996",3148.15381518919,-5390.84806333304,0,0
"997",6459.44621611677,-5421.06762336972,0,0
"998",10049.1893012238,-5438.16334386103,5,1
"999",9283.80545874449,-5408.23388620617,8,1
"1000",3564.29669729157,-5417.76030602138,0,0
"1001",8145.93641375689,-5431.76513520609,0,0
"1002",6831.56608691027,-5442.32232328068,5,0
"1003",747.549727758629,-5438.39177781108,2,4
"1004",11000.7165871122,-5455.11136459357,9,2
"1005",11814.2136461092,-5446.95289443814,9,2
"1006",1299.05353753807,-5447.8389460211,13,4
"1007",3324.23105504191,-5469.60343039834,0,0
"1008",7145.49920295065,-5473.07451630044,0,0
"1009",905.754048447538,-5478.05219486081,0,4
"1010",7682.92245870935,-5474.16591179976,0,0
"1011",9543.26510440532,-5484.22412777378,0,1
"1012",6031.04414571742,-5481.62811192787,0,0
"1013",8603.58456888686,-5489.35122034672,0,0
"1014",9179.7351028612,-5478.30769685505,5,1
"1015",1933.58438696815,-5499.65872724411,1,4
"1016",8738.36544260177,-5494.4111027353,0,0
"1017",10718.0306028633,-5500.08029420778,8,2
"1018",2701.34457647996,-5519.12223751902,0,0
"1019",7291.18613497457,-5519.57135530196,0,0
"1020",9411.37139977722,-5513.3725136583,5,1
"1021",2592.866808688,-5536.65127587644,13,4
"1022",1587.49185667752,-5539.82352256864,1,4
"1023",3459.5569966854,-5574.6670029303,0,0
"1024",8510.19833564494,-5579.54745393303,0,0
"1025",9683.66504275204,-5574.62020282362,5,1
"1026",4777.12903376454,-5589.92812777285,0,0
"1027",298.674982545962,-5625.01303234815,1,4
"1028",6192.01154734411,-5576.93084665999,0,0
"1029",9559.26078466181,-5614.15634061187,0,1
"1030",11300.8453376572,-5614.32448654492,9,2
"1031",3688.9044627034,-5604.14316094732,0,0
"1032",8697.96753138075,-5607.87732217573,0,0
"1033",12057.9022146858,-5590.1036431838,6,2
"1034",3955.13516738482,-5622.57069937024,0,0
"1035",10629.7793306745,-5632.87307092076,9,2
"1036",13802.6957269531,-5619.66901085461,14,3
"1037",1960.83860288826,-5634.07220649619,1,4
"1038",10352.1960371252,-5638.2101422727,9,2
"1039",3234.82611658629,-5639.84420213881,5,0
"1040",9963.44199369808,-5643.97579490118,8,1
"1041",5017.59455309902,-5604.58347505669,0,0
"1042",11637.4991467577,-5657.50075286087,9,2
"1043",10205.4598697443,-5665.05516712959,8,1
"1044",2165.13939280884,-5702.73030825911,1,4
"1045",10093.0280069058,-5700.65902551314,8,1
"1046",9259.97720661659,-5699.38423132028,8,1
"1047",9005.4179528678,-5708.06513243595,8,1
"1048",4352.66568333717,-5707.53994007836,0,0
"1049",7465.71395423553,-5717.67675721986,0,0
"1050",656.0813779331,-5735.39263831525,2,4
"1051",9855.72332249483,-5735.01689117858,8,1
"1052",8515.45521077283,-5723.23326502732,0,0
"1053",8260.45610824866,-5736.30861462898,0,0
"1054",12246.169925283,-5748.32079101606,9,2
"1055",10863.3275085324,-5764.08798634812,6,2
"1056",831.433261860091,-5788.60037523452,4,4
"1057",1346.55374458428,-5776.78667216835,12,4
"1058",9139.47333150985,-5760.6613785558,8,1
"1059",4914.39793840143,-5773.65622012552,0,0
"1060",11656.6160711267,-5789.80440147392,9,2
"1061",12113.1739483057,-5783.99622694735,9,2
"1062",8639.32824839358,-5780.98837494482,0,0
"1063",1779.78340445709,-5791.63679468943,1,4
"1064",6243.20611801855,-5790.50925597,0,0
"1065",1965.50691320092,-5782.00784593438,1,4
"1066",4747.84631310718,-5796.73244147157,0,0
"1067",7799.22448705313,-5792.33626019174,0,0
"1068",5929.97605659351,-5830.4154725195,0,0
"1069",11223.3864921532,-5809.53643814728,8,2
"1070",11341.0574327266,-5799.41278411565,4,2
"1071",2459.18876166828,-5795.1964408884,1,4
"1072",6584.12569964899,-5804.80765582013,0,0
"1073",242.426621481691,-5865.2370642317,4,4
"1074",3686.60971115538,-5813.2983565737,0,0
"1075",8047.40952334959,-5787.34200994833,12,0
"1076",1207.88670136532,-5801.05891227276,1,4
"1077",3540.79352888024,-5818.41721693195,0,0
"1078",4461.30486290246,-5813.48046240566,0,0
"1079",13711.9408061732,-5804.27901309778,11,3
"1080",5278.45591132183,-5862.59971286434,0,0
"1081",5634.78506002668,-5855.74811027123,0,0
"1082",12376.262214235,-5848.98854850169,6,2
"1083",9818.20331545588,-5853.13318706322,8,1
"1084",3352.37009674582,-5875.66323658751,0,0
"1085",3820.32917616021,-5872.27527281449,0,0
"1086",9341.54627249357,-5889.06246786632,0,1
"1087",13697.795579682,-5906.86265994572,11,3
"1088",8589.66245442493,-5910.1054855817,12,0
"1089",2174.81210191083,-5900.26575208231,1,4
"1090",6607.55046548592,-5918.40809491371,0,0
"1091",11741.8958634953,-5903.16122026887,5,2
"1092",1948.17685254027,-5946.40267657993,1,4
"1093",13509.9425658329,-5927.29010489254,11,3
"1094",3958.8804727019,-5923.48133612419,0,0
"1095",4262.05493105931,-5935.26989312808,0,0
"1096",5491.26840422518,-5948.41231939779,0,0
"1097",10318.9029732809,-5931.60590245874,8,2
"1098",728.090409201301,-5942.46945882784,13,4
"1099",7866.52450422383,-5960.93703193338,0,0
"1100",9968.63123543124,-5946.01408591409,8,1
"1101",1587.0369261477,-5943.94772360042,1,4
"1102",10509.7328511151,-5955.74406268837,9,2
"1103",13026.7568587106,-5966.52737768633,11,3
"1104",11344.6346523242,-5970.76213343578,9,2
"1105",3756.84887168506,-5980.94119584912,0,0
"1106",2757.1435340522,-5939.02474195118,0,0
"1107",11623.4649862974,-5977.46368815808,5,2
"1108",10784.3911843876,-6007.74932705249,5,2
"1109",8401.20105150808,-5991.89536308653,0,0
"1110",9088.74238047809,-6026.20567729084,8,1
"1111",11074.6011220108,-6013.70501770771,9,2
"1112",12101.7867436232,-6002.50530627444,9,2
"1113",1700.51453451685,-6002.72121492575,1,4
"1114",3038.9622746961,-5991.74856783569,0,0
"1115",8872.47436321535,-6012.21171022163,0,0
"1116",13714.640208717,-6003.00883977901,11,3
"1117",510.352246957005,-6014.82519553848,13,4
"1118",4090.08866966318,-5992.08703519935,0,0
"1119",7603.24251485528,-6005.13827870424,0,0
"1120",12332.6674879784,-6011.35607836903,8,2
"1121",13489.0070894807,-6025.10506482723,13,3
"1122",13601.9303365676,-6029.96550939964,13,3
"1123",4808.10482567536,-6039.16508889402,0,0
"1124",4197.6093851366,-6029.340661717,0,0
"1125",2928.35332973847,-6017.85332973847,0,0
"1126",8600.730709846,-6060.77200205867,2,0
"1127",2611.79828027967,-6074.5399313849,4,0
"1128",9331.84974116792,-6078.61125238398,0,0
"1129",3797.37907429505,-6078.58406079256,0,0
"1130",9747.09480963712,-6058.61577929804,8,1
"1131",3456.32241111598,-6105.01421348091,0,0
"1132",4038.80816762162,-6116.88383327716,0,0
"1133",9219.44941768964,-6119.05218759836,0,0
"1134",12775.4841592499,-6113.20312786141,3,2
"1135",13723.2414519413,-6113.41887242856,14,3
"1136",2415.87010598655,-6132.38982722741,1,4
"1137",6421.83102216301,-6084.85191352792,5,0
"1138",7309.3384645943,-6144.7823021154,0,0
"1139",12071.5215311005,-6142.3761848876,8,2
"1140",1650.61726524221,-6145.61009243825,1,4
"1141",5566.11542649728,-6146.1120790482,0,0
"1142",3142.26535413571,-6162.60655027241,0,0
"1143",6147.65206847877,-6169.18115024069,0,0
"1144",12473.6597316316,-6179.26797499891,5,2
"1145",3917.34268400982,-6173.24379668808,0,0
"1146",5806.1593382673,-6190.72684868462,5,0
"1147",13746.1896085694,-6188.82891180298,14,3
"1148",2967.64644663936,-6199.95205974464,0,0
"1149",3630.07396377034,-6201.60135093645,0,0
"1150",1812.14113011853,-6159.40119881465,1,4
"1151",2132.39026518966,-6168.30255119167,1,4
"1152",9995.77934886969,-6184.00650257485,8,1
"1153",655.374122807018,-6193.48000730994,1,4
"1154",1537.41257796926,-6210.29226416308,1,4
"1155",7880.18783813027,-6218.50660030297,0,0
"1156",5908.53105305957,-6193.96579589347,5,0
"1157",8226.1880489335,-6225.0217482225,0,0
"1158",10414.0083815217,-6227.12569033851,9,2
"1159",4658.96359673667,-6195.40885930551,0,0
"1160",4243.32906772833,-6237.12303900659,0,0
"1161",6662.45199445022,-6257.73413111342,0,0
"1162",11194.2190889371,-6273.64380666333,9,2
"1163",1282.91671293726,-6257.34272626319,1,4
"1164",8347.20475793355,-6261.08269323619,0,0
"1165",12016.0990271779,-6287.27675260655,9,2
"1166",7007.24598707526,-6252.83580015287,0,0
"1167",12196.3512478281,-6260.02914231559,9,2
"1168",10858.919222289,-6282.74684305472,9,2
"1169",13749.6360628619,-6300.75121771896,14,3
"1170",7434.68104529617,-6279.29156794425,0,0
"1171",6079.55622865245,-6325.80453695946,0,0
"1172",1509.50754157535,-6315.42290834085,1,4
"1173",9860.08365605514,-6320.76951099442,8,1
"1174",10155.2316201791,-6333.67553374656,8,1
"1175",11290.6940936283,-6321.13740385528,9,2
"1176",11700.3032239978,-6336.21348472105,9,2
"1177",885.375386844011,-6328.64574965431,1,4
"1178",7046.38180802132,-6344.31556549026,0,0
"1179",9382.7372579282,-6308.3679858891,0,0
"1180",5910.40040131339,-6341.23568040861,0,0
"1181",3881.96862147753,-6329.4396039604,0,0
"1182",7745.02276634298,-6335.1546717465,0,0
"1183",10564.9938580799,-6321.67245080501,2,2
"1184",11435.3017515494,-6350.47383454594,9,2
"1185",1210.55130468903,-6352.12222876202,1,4
"1186",3362.83209062231,-6353.47490679667,0,0
"1187",9674.20909603651,-6362.78890427114,0,1
"1188",668.818071629653,-6377.66312167657,13,4
"1189",4429.31807243059,-6379.08980454305,0,0
"1190",6735.64885928248,-6365.70628700801,0,0
"1191",12836.4451433706,-6347.70043297116,6,2
"1192",7618.38269794721,-6382.39032258064,15,0
"1193",13539.3653628271,-6375.00199622336,11,3
"1194",2614.5622121981,-6387.17752090969,0,0
"1195",3147.23361192681,-6382.53209848656,0,0
"1196",1559.17230701172,-6403.56381331564,1,4
"1197",9018.15551590842,-6377.41966498166,5,0
"1198",2412.40823432284,-6365.15233856204,12,0
"1199",7298.99902045737,-6379.26571977546,0,0
"1200",8542.13165625167,-6402.61379052502,1,0
"1201",4608.70689574017,-6380.48745587197,0,0
"1202",12169.6357644817,-6401.17632111804,9,2
"1203",3586.13225729884,-6400.34892000949,0,0
"1204",4005.01420245849,-6404.41187129634,0,0
"1205",9495.29001733961,-6404.29417884568,0,0
"1206",13653.531752268,-6418.71969426388,11,3
"1207",10739.602698015,-6435.09631913663,9,2
